,YEAR,MONTH,TMAX_AVG,TMIN_AVG,PRCP_AVG,SNOW_AVG,SEASON
1978-02-01,1978,2,34.847857142857144,22.89071428571429,2.4535714285714283,20.607142857142858,Winter
1978-03-01,1978,3,48.45548387096774,33.30064516129032,2.454838709677419,6.548387096774194,Spring
1978-04-01,1978,4,61.532,43.364000000000004,2.466666666666667,0.0,Spring
1978-05-01,1978,5,70.74064516129033,53.15870967741935,4.648387096774194,0.0,Spring
1978-06-01,1978,6,82.72999999999999,63.026,1.08,0.0,Spring
1978-07-01,1978,7,84.34516129032258,67.8025806451613,3.7161290322580647,0.0,Summer
1978-08-01,1978,8,86.48774193548385,70.74645161290323,4.251612903225807,0.0,Summer
1978-09-01,1978,9,77.53399999999999,58.868,2.9699999999999998,0.0,Summer
1978-10-01,1978,10,67.13483870967741,49.91290322580645,1.267741935483871,0.0,Fall
1978-11-01,1978,11,56.474000000000004,43.37,2.583333333333333,1.7,Fall
1978-12-01,1978,12,46.74258064516129,32.778064516129035,4.387096774193548,0.8064516129032258,Fall
1979-01-01,1979,1,39.943225806451615,26.20516129032258,8.412903225806451,5.709677419354839,Winter
1979-02-01,1979,2,31.177142857142858,18.41,4.625,14.964285714285714,Winter
1979-03-01,1979,3,55.53935483870968,37.26064516129033,3.132258064516129,0.0,Spring
1979-04-01,1979,4,60.193999999999996,43.838,3.606666666666667,0.0,Spring
1979-05-01,1979,5,72.88903225806452,56.34645161290322,3.916129032258065,0.0,Spring
1979-06-01,1979,6,79.142,61.525999999999996,1.9433333333333334,0.0,Spring
1979-07-01,1979,7,87.88709677419355,69.40516129032258,1.2258064516129032,0.0,Summer
1979-08-01,1979,8,85.43096774193549,68.21483870967742,2.0193548387096776,0.0,Summer
1979-09-01,1979,9,78.332,62.15,3.913333333333333,0.0,Summer
1979-10-01,1979,10,64.99225806451614,49.54709677419355,3.425806451612903,0.0,Fall
1979-11-01,1979,11,59.078,45.17,2.77,0.0,Fall
1979-12-01,1979,12,47.72967741935484,34.47354838709678,2.2225806451612904,1.6451612903225807,Fall
1980-01-01,1980,1,40.49483870967742,27.732258064516127,1.467741935483871,1.6451612903225807,Winter
1980-02-01,1980,2,39.15034482758621,23.893793103448274,0.9275862068965518,1.7241379310344827,Winter
1980-03-01,1980,3,49.134838709677425,33.12064516129032,7.661290322580645,2.4516129032258065,Spring
1980-04-01,1980,4,62.144000000000005,46.436,4.433333333333334,0.0,Spring
1980-05-01,1980,5,76.43677419354839,56.538064516129026,2.696774193548387,0.0,Spring
1980-06-01,1980,6,81.506,63.962,2.413333333333333,0.0,Spring
1980-07-01,1980,7,90.28516129032258,72.90645161290323,4.2,0.0,Summer
1980-08-01,1980,8,90.09354838709677,73.55096774193548,1.2451612903225806,0.0,Summer
1980-09-01,1980,9,80.96000000000001,65.50399999999999,0.8466666666666667,0.0,Summer
1980-10-01,1980,10,64.64387096774193,49.802580645161285,2.5806451612903225,0.0,Fall
1980-11-01,1980,11,53.228,39.938,4.09,0.0,Fall
1980-12-01,1980,12,40.29741935483871,24.881290322580647,0.635483870967742,0.6451612903225806,Fall
1981-01-01,1981,1,34.630322580645164,20.98516129032258,0.5483870967741935,4.516129032258065,Winter
1981-02-01,1981,2,46.36785714285714,29.499285714285715,5.525,0.0,Winter
1981-03-01,1981,3,48.58322580645161,33.68967741935484,1.096774193548387,4.741935483870968,Spring
1981-04-01,1981,4,65.468,46.22,2.9966666666666666,0.0,Spring
1981-05-01,1981,5,74.74709677419355,55.086451612903225,2.6483870967741936,0.0,Spring
1981-06-01,1981,6,81.626,64.268,2.0166666666666666,0.0,Spring
1981-07-01,1981,7,88.07290322580644,72.22129032258064,4.880645161290323,0.0,Summer
1981-08-01,1981,8,85.52967741935484,69.09161290322581,0.3870967741935484,0.0,Summer
1981-09-01,1981,9,76.77199999999999,62.012,3.41,0.0,Summer
1981-10-01,1981,10,63.87741935483871,48.47870967741935,2.8193548387096774,0.0,Fall
1981-11-01,1981,11,54.69799999999999,41.666,1.6866666666666668,0.0,Fall
1981-12-01,1981,12,42.47483870967742,31.669032258064515,3.7451612903225806,0.0,Fall
1982-01-01,1982,1,33.649032258064516,20.22451612903226,4.941935483870968,6.903225806451613,Winter
1982-02-01,1982,2,41.86142857142857,28.959285714285713,2.2607142857142857,0.0,Winter
1982-03-01,1982,3,50.09290322580645,35.49548387096774,2.52258064516129,0.0,Spring
1982-04-01,1982,4,60.33200000000001,41.732,10.709999999999999,7.2,Spring
1982-05-01,1982,5,74.25935483870967,56.71806451612903,2.4193548387096775,0.0,Spring
1982-06-01,1982,6,77.804,61.46,4.463333333333333,0.0,Spring
1982-07-01,1982,7,87.70129032258065,70.5432258064516,2.5193548387096776,0.0,Summer
1982-08-01,1982,8,83.86903225806452,65.86903225806452,1.6806451612903224,0.0,Summer
1982-09-01,1982,9,77.906,61.166,1.2233333333333332,0.0,Summer
1982-10-01,1982,10,67.38451612903225,51.567741935483866,1.3870967741935485,0.0,Fall
1982-11-01,1982,11,57.614000000000004,43.34,2.783333333333333,0.0,Fall
1982-12-01,1982,12,49.26258064516129,36.23290322580645,1.335483870967742,2.5483870967741935,Fall
1983-01-01,1983,1,41.63870967741936,28.27806451612903,4.0677419354838715,1.3870967741935485,Winter
1983-02-01,1983,2,44.111428571428576,29.255,2.9714285714285715,19.214285714285715,Winter
1983-03-01,1983,3,51.74774193548387,37.016774193548386,7.57741935483871,0.0,Spring
1983-04-01,1983,4,61.010000000000005,45.206,10.953333333333333,0.0,Spring
1983-05-01,1983,5,69.08,53.0658064516129,3.3741935483870966,0.0,Spring
1983-06-01,1983,6,84.494,65.47999999999999,0.8966666666666667,0.0,Spring
1983-07-01,1983,7,90.17483870967742,70.95548387096774,2.7129032258064516,0.0,Summer
1983-08-01,1983,8,87.98580645161292,70.05548387096775,2.664516129032258,0.0,Summer
1983-09-01,1983,9,82.16,63.2,3.8266666666666667,0.0,Summer
1983-10-01,1983,10,65.90387096774194,52.02064516129032,6.548387096774194,0.0,Fall
1983-11-01,1983,11,55.489999999999995,42.41,5.2299999999999995,0.0,Fall
1983-12-01,1983,12,42.16129032258065,28.980645161290322,7.090322580645162,0.16129032258064516,Fall
